global_step,avg_reward
1099,27.39370937734194
1199,23.16364760017185
1299,26.945653773071786
1399,26.723777032033293
1499,27.899613416764378
1599,25.203109093275327
1699,23.27449238256344
1799,23.64575669671795
1899,25.27943164884407
1999,25.35569964196835
2099,25.330104660858368
2199,24.865959403955557
2299,25.073581314775865
2399,24.32395325270188
2499,19.4639903310821
2599,21.59891728800557
2699,20.977231466795292
2799,18.445782229347557
2899,19.429944086666033
2999,19.32189442764564
3099,20.869533041578894
3199,18.583877332405674
3299,17.0757208128527
3399,18.95885817883652
3499,17.891208293065993
3599,17.378297049392962
3699,17.002869197253318
3799,18.038743369561647
3899,13.863894920115461
3999,14.338675040349214
4099,13.756760248537105
4199,12.807526024059914
4299,13.959998285941694
4399,15.493012910965785
4499,12.950365309397764
4599,14.164460712958071
4699,13.9395390071781
4799,11.288388104930837
4899,12.92800004916613
4999,15.700838362667975
5099,11.907062789508126
5199,14.998523136582637
5299,12.656691087371957
5399,12.995520210650334
5499,12.900090130445747
5599,12.986119204191066
5699,13.05334415276697
5799,14.492702659838384
5899,11.608781576706285
5999,13.026836463913186
6099,9.172745022442795
6199,12.736063960001568
6299,11.594512829720038
6399,10.373464444732512
6499,9.675796869813944
6599,10.84863460991597
6699,9.339969421027735
6799,11.916900154178656
6899,11.841080971631065
6999,13.933095513619477
7099,10.861880882555443
7199,11.692045635143637
7299,14.351410735062563
7399,15.652574889169154
7499,24.4469557171598
7599,25.587192849102117
7699,23.306080564312154
7799,18.37540517161616
7899,18.763871400044632
7999,17.41366865956398
8099,17.366264362208707
8199,23.282964458110758
8299,21.423452443774924
8399,18.66536395533784
8499,19.973740119029163
8599,13.771529519428038
8699,14.422160029276522
8799,15.995382205475837
8899,16.780260316817156
8999,16.225528533876155
9099,14.58214834027099
9199,14.770736505019952
9299,19.060463021291934
9399,14.97704983443722
9499,16.829217434977785
9599,18.196769096323024
9699,16.991507859737695
9799,14.334193246756328
9899,16.76694644244992
9999,16.207832550795015
10099,16.176036178968765
10199,17.29853349992403
10299,16.70168213734936
10399,20.18109107545296
10499,20.25292750920612
10599,19.003054132254732
10699,18.007426309864364
10799,16.861338242306097
10899,16.83528065295819
10999,16.412753276941842
11099,17.39879323740322
11199,17.23916609525773
11299,15.066449493305138
11399,16.626311177604606
11499,17.601191966382213
11599,14.708576468735814
11699,17.424854744024845
11799,15.728865481521563
11899,16.929351580124273
11999,16.366097593988577
