global_step,avg_reward
1099,27.66418174874133
1199,28.81259567634995
1299,29.649554505339882
1399,30.382647857302203
1499,31.27428562039562
1599,31.931560238981845
1699,32.09993234026093
1799,31.63647881903132
1899,32.33464926213735
1999,32.33638823698611
2099,32.34692595683649
2199,32.903426508798496
2299,32.567453549776026
2399,33.17165780446325
2499,32.94015214117667
2599,32.96455697218945
2699,33.20976945239306
2799,33.37076361343503
2899,33.77359390147707
2999,33.89356602971584
3099,34.01606291009128
3199,34.02524003560751
3299,34.25552345436775
3399,34.31613127698424
3499,34.53957541470916
3599,34.73946560437721
3699,34.804683645683305
3799,35.084640517196
3899,35.0761351495212
3999,34.95734085744503
4099,35.170881502915314
4199,35.3966067356352
4299,35.07320530054122
4399,35.49213866853497
4499,35.42075949335446
4599,35.48765306191003
4699,35.66061689518744
4799,35.62944179240858
4899,35.90176385570829
4999,35.75739034456872
5099,35.767325996421924
5199,35.975163642443576
5299,35.802790679538276
5399,35.80518962263386
5499,35.680545794351936
5599,35.74578860345617
5699,35.72005089337124
5799,35.59391856928007
5899,35.015254719443035
5999,34.59032981254349
6099,34.56186573550986
6199,34.55857785578278
6299,34.77645066378871
6399,35.02163624585499
6499,35.137912230905
6599,35.110232128869214
6699,35.321987576585116
6799,35.44996681585292
6899,35.55959290314593
6999,35.38404208970018
7099,35.51527461616061
7199,35.568975223113064
7299,35.45393378145606
7399,35.405150426634464
7499,35.532475095275444
7599,35.41701429117147
7699,35.49378639526978
7799,35.39515778075156
7899,35.47962773304525
7999,35.20853305267408
8099,35.31070105359806
8199,35.30614235938325
8299,35.46267494572578
8399,35.411370227076425
8499,35.5342942495882
8599,35.49865556218734
8699,35.43883511591387
8799,35.50061314909829
8899,35.55910308323917
8999,35.663154203290794
9099,35.60167971278778
9199,35.66431437078861
9299,35.60036673882788
9399,35.734072452899966
9499,35.73130588137364
9599,35.72070594905094
9699,35.912607864461414
9799,35.782163221485824
9899,35.8145396695164
9999,35.866548262755906
10099,35.81690719129718
10199,35.89737730436909
10299,36.04220020076175
10399,35.849045735467115
10499,35.92264786079333
10599,35.83723592188216
10699,35.75165181164236
10799,35.68620909729599
10899,35.90288286041192
10999,35.953031968628785
11099,35.718463628453044
11199,35.863992123964515
11299,35.81735926210215
11399,35.855330925569184
11499,35.98459436759955
11599,36.02627796211629
11699,35.908044452081214
11799,36.01728531422109
11899,36.049044966323635
11999,35.84860494499252
