global_step,avg_reward
1099,1.4609274563820016
1199,1.9262789511274365
1299,0.912220181614122
1399,0.6079665340271402
1499,0.8108070605040303
1599,0.9873716967656361
1699,0.9769452096724828
1799,1.140646872768085
1899,1.1059728599122542
1999,1.1900632588511375
2099,1.2367248239975515
2199,1.260808080808081
2299,1.3086664626058564
2399,1.2607958371594736
2499,1.334441383532293
2599,1.2376635037241106
2699,1.5990511172329354
2799,1.6222161003979196
2899,1.9102050811141718
2999,1.87055402509948
3099,2.9909325579022537
3199,2.617783899602082
3299,2.0447576777879806
3399,2.6731251913070095
3499,2.1640771349862256
3599,2.871433527191103
3699,2.7250811141720224
3799,2.8544209774512797
3899,2.9098020610141813
3999,3.948966431996734
4099,4.082033465972861
4199,3.70719212325273
4299,5.163275176002449
4399,5.083040506070811
4499,3.3680104071013166
4599,4.231884501581469
4699,5.794352617079891
4799,7.076650341801858
4899,6.773630241812063
4999,6.392916028976634
5099,6.030607080910112
5199,5.937364554637283
5299,4.831632486480971
5399,4.192830323436384
5499,5.717054382205897
5599,7.133479236812572
5699,8.206469747984903
5799,8.297886950311192
5899,7.074419957147228
5999,6.210763187429856
6099,7.431558004285276
6199,8.80533925109683
6299,8.165333129272527
6399,4.833179267421691
6499,4.19462197734925
6599,4.190908070605042
6699,5.2928007346189165
6799,5.938464442403837
6899,5.474504642383433
6999,4.9360453014998456
7099,5.390326497296195
7199,6.125122946638104
7299,6.488702173247626
7399,7.063845525966734
7499,7.316855422916031
7599,7.9365819814304635
7699,8.767992041628405
7799,9.265927966534026
7899,9.061027446178961
7999,8.72640546882971
8099,8.405181103968978
8199,7.699180695847359
8299,6.986142230384655
8399,6.512949699010309
8499,6.042690541781451
8599,5.886533006836037
8699,5.525596367717582
8799,5.671576369758188
8899,5.496867666564636
8999,5.185266809509233
9099,5.03228344046526
9199,4.806321803897564
9299,4.239858177736966
9399,5.455850423426181
9499,6.931391694725029
9599,7.890958065503517
9699,8.736035098459338
9799,9.390285685134169
9899,10.086292215080093
9999,10.57426793184369
10099,10.75112335475972
10199,10.842337516579942
10299,10.861339659218448
10399,10.93921436588103
10499,10.967861442709918
10599,10.952155902458935
10699,10.977985919804107
10799,10.99142842567084
10899,10.99198347107437
10999,10.996141210080614
11099,10.994543413937361
11199,10.994889297010507
11299,10.994777063564957
11399,10.999780634629133
11499,10.995653504744421
11599,10.996036118763397
11699,10.99513825119886
11799,10.988711355984087
11899,11.00322314049587
11999,10.997259463320084
