global_step,avg_reward
1099,19.196261126665494
1199,23.370012933475547
1299,17.61701712749858
1399,17.32029752805667
1499,17.30271755962047
1599,18.642782109543397
1699,18.284095328883144
1799,15.23602596556639
1899,13.688904835958674
1999,11.99955820054071
2099,13.543442709596428
2199,15.773297595259113
2299,10.367491599081372
2399,10.870678209283923
2499,12.465649012947017
2599,13.195349915546888
2699,13.01373486827255
2799,11.28099149278755
2899,11.292809639080335
2999,10.323291443779077
3099,12.468844949484161
3199,12.123545457514913
3299,10.020882063185958
3399,11.148983727251464
3499,11.083272392856832
3599,9.958779358061065
3699,10.572423428960033
3799,11.3399777966925
3899,11.320250830680962
3999,11.290867456624424
4099,11.114048073660872
4199,10.834155948209759
4299,11.17162298736385
4399,13.560817832154768
4499,12.650950529433748
4599,12.495678797321519
4699,9.409610926218132
4799,10.807148886901123
4899,10.632529129814115
4999,12.122989471540512
5099,10.819117652417411
5199,8.980922164011059
5299,12.02184658263933
5399,10.041641780951107
5499,10.94602598843394
5599,10.58662448145186
5699,11.998838892550987
5799,10.788730399715842
5899,11.629826992130456
5999,11.70542880679339
6099,11.925770904004361
6199,10.580458859922546
6299,11.368922798639996
6399,13.457521761472247
6499,12.42970679009759
6599,9.319129199736903
6699,10.501345902621436
6799,9.677013004762488
6899,7.313295610837752
6999,9.374167487223298
7099,10.112109391573554
7199,9.357472691266544
7299,8.558391536020814
7399,10.452085360428839
7499,8.976040014023992
7599,10.63197429671627
7699,9.874858332641296
7799,10.693314122625823
7899,10.62827133856361
7999,10.094090963574793
8099,10.073711346497632
8199,9.15767453335787
8299,12.396943580793252
8399,11.380394440201252
8499,12.584170849378554
8599,12.100889659988843
8699,8.815454510595112
8799,10.63287576451526
8899,9.353045570020846
8999,11.847717278155438
9099,9.52584783256241
9199,8.818075890854058
9299,8.113368509209018
9399,8.528250117387682
9499,10.436585377026471
9599,8.954574509313007
9699,7.605570307898013
9799,7.606213953236653
9899,9.816988085880286
9999,8.940697948750744
10099,10.17024515764537
10199,8.520090300120824
10299,9.174207353174005
10399,9.274756738302283
10499,10.558347718450285
10599,8.135371286607281
10699,8.394932330969004
10799,7.920859564816275
10899,8.220397088766372
10999,7.625490354526363
11099,11.313200890538697
11199,18.16752893884279
11299,20.36494716474234
11399,21.203482618093602
11499,22.320866565858495
11599,21.402100551520824
11699,24.199032281542415
11799,22.97560904290096
11899,22.640759424873988
11999,20.58293519864515
