global_step,avg_reward
1099,11.646835781092687
1199,14.013525013406733
1299,14.161733254693743
1399,13.018289891310328
1499,12.515261527088477
1599,14.772871074554335
1699,16.422155044236106
1799,16.83934561760912
1899,16.84162110551741
1999,16.752339924328112
2099,16.905668042336163
2199,16.858621958690993
2299,16.800016562468034
2399,16.989889479440954
2499,16.814266647239172
2599,16.9456868793616
2699,16.9684751691646
2799,16.90312899858116
2899,17.023584667634
2999,17.01424777776253
3099,17.037028316507875
3199,17.0700604893462
3299,16.988476739378992
3399,16.977093054965575
3499,17.062692256908413
3599,17.121646931239844
3699,17.070679379391553
3799,17.04714019688705
3899,17.03937123629273
3999,17.008713852022293
4099,17.03313523312633
4199,17.060226233995046
4299,17.11425917653157
4399,17.037329887468356
4499,17.139848897737505
4599,17.068444730752887
4699,17.125414830887806
4799,17.135411028950116
4899,17.13106005857591
4999,17.08854346499683
5099,17.12625071449197
5199,17.101905078076058
5299,17.069456097609773
5399,17.100968352483008
5499,17.098570942741475
5599,17.121974292842012
5699,17.11899275289862
5799,17.101280569476213
5899,17.05552537319307
5999,17.082518851191875
6099,17.116609539547106
6199,17.115458462828816
6299,17.068124438315575
6399,17.11590367294082
6499,17.148745770241
6599,17.175090193997097
6699,17.099647202616598
6799,17.115271527355052
6899,17.095670540378705
6999,17.009820481386356
7099,17.058285764366236
7199,17.073599536046128
7299,17.083651003336254
7399,17.05892496332665
7499,17.101285772508742
7599,17.0606857752957
7699,17.048395390041495
7799,17.16157414110376
7899,17.066219429890342
7999,17.016827472761115
8099,16.92236369433992
8199,17.005968971645633
8299,17.102830951344178
8399,16.998427554571652
8499,17.034648848575586
8599,17.016546834362174
8699,16.942718643554766
8799,17.14651667244265
8899,17.104716727549775
8999,17.026398779423847
9099,17.022480173853136
9199,17.010044627177553
9299,17.111567056053183
9399,17.091106920498106
9499,17.01694292143773
9599,17.106244352288414
9699,17.071370948855648
9799,17.105910428213416
9899,17.140879828446863
9999,17.013171049611252
10099,17.183399057605836
10199,17.103604919896778
10299,17.102802417482625
10399,17.049745981212446
10499,17.163001955250333
10599,17.010755559513402
10699,17.093818044263834
10799,16.971158751011213
10899,17.174982114416267
10999,17.105661581106048
11099,17.125844463834113
11199,17.053259284874798
11299,17.120339400411897
11399,17.094999888973415
11499,17.098489287541152
11599,17.123254180152987
11699,17.10578064155996
11799,17.14097663853773
11899,17.043221001208284
11999,17.01619216383739
