global_step,avg_reward
1099,15.092265910215286
1199,16.18887153132802
1299,15.667040783275706
1399,13.913012038068592
1499,14.701566636316256
1599,15.192206679707633
1699,15.213297579147058
1799,15.57177667775052
1899,16.790312685344883
1999,16.719261597019084
2099,16.856776226627257
2199,16.838297571008642
2299,16.785243181441146
2399,16.940037927809325
2499,16.88654235518305
2599,17.011206531477185
2699,17.00403252639268
2799,16.911545683834678
2899,17.01126020152246
2999,17.06222791357807
3099,17.02755240385753
3199,17.083641935059088
3299,17.014397997975017
3399,17.05375539913061
3499,17.124925758369876
3599,17.140208722283205
3699,17.05044551239441
3799,17.095108055667247
3899,17.09918278536989
3999,16.996728092413097
4099,17.022731531231766
4199,17.097287992810426
4299,17.11708251039996
4399,17.055878417861788
4499,17.14003853118416
4599,17.045036918131476
4699,17.12173641139862
4799,17.148242321018305
4899,17.122278379139825
4999,17.04947539384571
5099,17.14696707104126
5199,17.10933049513135
5299,17.06996029066287
5399,17.095296326518245
5499,17.10185982838334
5599,17.13965581179938
5699,17.10591675353539
5799,17.08563764281226
5899,17.10415503618826
5999,17.03602413856968
6099,17.129494454994337
6199,17.09503239134921
6299,17.065958765841046
6399,17.14626031280194
6499,17.14825854041407
6599,17.177860920230966
6699,17.11184025827644
6799,17.14069954265674
6899,17.071492019458475
6999,17.041273531642524
7099,17.044533492396862
7199,17.058201807211574
7299,17.125178773720624
7399,17.08888407905135
7499,17.062298075746344
7599,17.105399333641692
7699,17.051602859716162
7799,17.161454126172902
7899,17.10294579578423
7999,16.994513477309187
8099,16.96099411891868
8199,16.97104595321232
8299,17.103396557479712
8399,16.997094617189504
8499,17.10368008670502
8599,16.994576105029097
8699,16.957465601018786
8799,17.11130814710997
8899,17.132605477164383
8999,17.049790203162715
9099,16.995870359170393
9199,17.000124852681598
9299,17.1215037478109
9399,17.085730449124387
9499,17.058834899922598
9599,17.081669980337942
9699,17.064091461587633
9799,17.097932410795156
9899,17.141684228375556
9999,16.983767209583068
10099,17.21832587031082
10199,17.135014987779236
10299,17.10897943070331
10399,17.108603875627175
10499,17.134106429199925
10599,17.035564305031556
10699,17.077100092171914
10799,16.97990696703537
10899,17.19351288508659
10999,17.102646998925383
11099,17.092007393943216
11199,17.062063742416996
11299,17.151783912505493
11399,17.130037496145093
11499,17.122725828700553
11599,17.136636941924927
11699,17.08255569178964
11799,17.091917687882457
11899,17.040737713329186
11999,17.051135297622626
