global_step,avg_reward
1099,1.6861646770737675
1199,2.842821140699928
1299,3.172195694316905
1399,3.0528925619834717
1499,3.283168044077135
1599,3.620858075706562
1699,3.715911641669219
1799,3.8684124068972556
1899,3.9772717069686774
1999,4.151599836751352
2099,4.11067238036935
2199,4.19490766248342
2299,4.350689725538208
2399,4.549148046117745
2499,4.499250076522804
2599,4.491071319253135
2699,4.806240179573512
2799,5.084970921334558
2899,5.224494439342924
2999,5.135393327211513
3099,5.026197326803388
3199,5.200830527497195
3299,5.136359555147435
3399,4.911257014590349
3499,5.278149168452201
3599,5.297100295888175
3699,5.109910213243547
3799,5.065185185185185
3899,5.46796857463524
3999,5.274668911335579
4099,5.197870625446382
4199,5.384499540863177
4299,5.696370778491992
4399,5.663589429650037
4499,5.367974696459543
4599,5.883994490358127
4699,6.023904703601674
4799,6.006254463830222
4899,5.987717579838793
4999,5.850422405876948
5099,5.9933588409346
5199,6.215813692480363
5299,6.256068768493011
5399,6.297367615549434
5499,6.556513621059075
5599,6.368488929701055
5699,6.212165085195385
5799,5.8350423426181
5899,6.1442536475869804
5999,6.342254871951841
6099,6.581377410468324
6199,6.749649015406592
6299,6.863890419344966
6399,6.768703193551679
6499,6.946557494133251
6599,6.805627997143147
6699,6.40870523415978
6799,6.678967452300785
6899,6.870137741046832
6999,6.998920518314458
7099,6.777416590143865
7199,7.152540557086012
7299,7.67826344250587
7399,7.842295684113866
7499,7.549084787266607
7599,7.229215386185086
7699,6.8587888990919295
7799,6.804144475053569
7899,7.009092949699009
7999,7.456444240383633
8099,7.479682685440263
8199,7.570270380573412
8299,7.613538414447504
8399,7.356173859810225
8499,6.929715335169882
8599,6.470921334557696
8699,6.258544026119784
8799,6.101317212529332
8899,6.485086215692275
8999,6.8067064585246415
9099,7.182941536577901
9199,7.3032455871849855
9299,7.494845423936331
9399,7.6753321089684725
9499,7.8458075706560555
9599,7.853271094786244
9699,7.992672176308539
9799,8.176222834404653
9899,8.296924803591468
9999,8.292019181716151
10099,7.9641648811345815
10199,7.776224875012754
10299,7.728203244566882
10399,7.461636567697171
10499,7.063939393939395
10599,6.819732680338742
10699,6.470900928476686
10799,6.142811957963475
10899,5.862748699112335
10999,5.376954392408936
11099,5.258626670747885
11199,5.2288276706458525
11299,5.084215896337109
11399,5.202886440159167
11499,4.958797061524331
11599,5.011630445872871
11699,5.614622997653299
11799,5.921979389858179
11899,6.272317110498929
11999,6.691161106009591
