global_step,avg_reward
1099,1.9657473727170705
1199,4.241494745434139
1299,4.834355677992042
1399,4.983229262320169
1499,5.003990409141925
1599,5.003795531068259
1699,5.003790429548006
1799,5.008183858789921
1899,5.003787368635854
1999,5.006597285991226
2099,5.003191511070299
2199,5.004816855422916
2299,5.005554535251505
2399,5.002006938067544
2499,5.006190184675034
2599,5.005790225487196
2699,5.00477196204469
2799,5.000601979389859
2899,5.0035782063054794
2999,5.003174165901439
3099,5.004660748903174
3199,5.008635853484339
3299,5.010194878073667
3399,5.002794612794613
3499,5.003598612386492
3599,5.000795837159473
3699,5.0011937557392105
3799,5.002583409856138
3899,5.004403632282421
3999,5.004374043464953
4099,5.004997449239874
4199,5.003178247117642
4299,5.004192429343945
4399,5.001190694827058
4499,5.0015875931027445
4599,5.0079951025405585
4699,5.0025772880318335
4799,5.00179777573717
4899,5.000197938985818
4999,5.002794612794613
5099,5.001186613610856
5199,5.0026027956330985
5299,5.006203448627692
5399,5.005603509845935
5499,5.002189572492603
5599,5.002584430160188
5699,5.004597490052036
5799,5.007417610447914
5899,5.005735129068463
5999,5.0035792266095305
6099,5.005402509947965
6199,5.001801856953373
6299,5.0079951025405585
6399,5.00238649117437
6499,5.002778287929804
6599,5.0086276910519345
6699,5.007821650851954
6799,5.004798489950005
6899,4.999998979695949
6999,5.002995612692583
7099,5.004774002652791
7199,5.00499030711152
7299,5.004969901030508
7399,5.003397612488522
7499,5.002195694316907
7599,5.00199979593919
7699,5.00179777573717
7799,5.00420059177635
7899,5.0025905519844915
7999,5.00519130700949
8099,5.0048046117743095
8199,5.003390470360168
8299,5.003006836037139
8399,5.004584226099379
8499,5.003605754514846
8599,5.005779002142639
8699,5.004009794918886
8799,5.002795633098664
8899,5.004614835220896
8999,5.004589327619631
9099,5.0072166105499445
9199,5.000399959187838
9299,5.001591674318948
9399,5.002198755229058
9499,5.002599734720947
9599,5.002191613100704
9699,5.000393837363535
9799,5.004201612080401
9899,5.003392510968269
9999,5.0031955922865015
10099,5.007173757779819
10199,5.0014039383736355
10299,5.004599530660137
10399,5.006197326803388
10499,5.003404754616876
10599,5.0041995714722995
10699,5.002802775227018
10799,5.001598816447301
10899,5.000594837261504
10999,5.000398938883787
11099,5.002400775431079
11199,5.003583307825733
11299,5.002382409958168
11399,5.008398122640547
11499,5.006822773186411
11599,5.002780328537905
11699,5.002995612692583
11799,5.0
11899,5.00500765228038
11999,5.002797673706765
