global_step,avg_reward
1099,1.0594204672992553
1199,2.5000918273645545
1299,3.329293949596981
1399,3.684627078869504
1499,4.03569737781859
1599,4.252105907560452
1699,4.280197938985817
1799,4.636837057443118
1899,4.863647586980922
1999,5.006217732884399
2099,5.105532088562392
2199,5.03086929905112
2299,5.158061422303848
2399,5.361431486583001
2499,5.462896643199673
2599,5.376859504132231
2699,5.5025109682685445
2799,5.356565656565653
2899,5.370341801856955
2999,5.337999183756761
3099,5.441927354351597
3199,5.648503213957761
3299,5.408107335986123
3399,5.154980104071013
3499,4.9382756861544745
3599,4.877823691460056
3699,4.9175318845015825
3799,4.865213753698602
3899,4.791525354555657
3999,5.005137230894807
4099,5.225442301805938
4199,5.348385878991941
4299,5.055507601265178
4399,4.9789092949699
4499,4.717720640750945
4599,4.584110805019898
4699,4.563799612284458
4799,4.466501377410469
4899,4.477943067033977
4999,4.5278971533517
5099,4.638022650749923
5199,4.629515355575962
5299,4.828473625140291
5399,5.074141414141415
5499,5.401129476584023
5599,5.2622007958371615
5699,5.318393021120296
5799,5.0352780328537925
5899,4.93057034996429
5999,4.959750025507601
6099,5.015924905621873
6199,5.081451892664015
6299,4.986860524436282
6399,4.995471890623408
6499,5.28889297010509
6599,5.45240077543108
6699,5.283187429854096
6799,5.314105703499644
6899,5.193434343434344
6999,4.997660442811959
7099,4.94539638812366
7199,5.038510356086114
7299,5.256042240587696
7399,5.618126721763083
7499,5.619777573716968
7599,5.772286501377411
7699,5.7050505050505045
7799,5.481518212427305
7899,5.607258443016019
7999,5.66004795429038
8099,5.571707988980716
8199,5.569941842669117
8299,5.6631935516784
8399,5.5197898173655755
8499,5.239031731455974
8599,5.36783185389246
8699,5.561607999183757
8799,5.820415263748596
8899,5.8875441281501875
8999,5.707953270074484
9099,5.6579889807162544
9199,5.715246403428222
9299,5.712446689113356
9399,5.61536067748189
9499,5.843758800122435
9599,5.873005815733089
9699,6.098025711662076
9799,6.187553310886645
9899,6.1694949494949505
9999,6.05115702479339
10099,6.238511376390163
10199,6.0920895826956425
10299,6.15311600857055
10399,6.396842158963373
10499,6.048248137945108
10599,5.810231609019489
10699,5.782056932966023
10799,5.85413325170901
10899,6.3428823589429655
10999,6.624930109172534
11099,6.837057443118047
11199,6.873755739210284
11299,6.615049484746453
11399,6.332046729925521
11499,6.014816855422915
11599,6.19304356698296
11699,6.696697275788186
11799,6.33095704519947
11899,5.840681563105806
11999,5.8542220181614155
